,after,IN,O
,a,DT,O
,clash,NN,O
,between,IN,O
,militants,NNS,O
,and,CC,O
,Ethiopian,JJ,B-gpe
,forces,NNS,O
,killed,VBD,O
,seven,CD,O
,people,NNS,O
,.,.,O
Sentence: 127,The,DT,O
,violence,NN,O
,erupted,VBD,O
,Wednesday,NNP,B-tim
,after,IN,O
,insurgents,NNS,O
,attacked,VBD,O
,Ethiopian,JJ,B-gpe
,tanks,NNS,O
,rolling,VBG,O
,through,IN,O
,an,DT,O
,insurgent,JJ,O
,stronghold,NN,O
,near,IN,O
,the,DT,O
,headquarters,NN,O
,of,IN,O
,the,DT,O
,former,JJ,O
,Defense,NNP,B-org
,Ministry,NNP,I-org
,in,IN,O
,southern,JJ,O
,Mogadishu,NNP,B-geo
,.,.,O
Sentence: 128,Witnesses,NNS,O
,say,VBP,O
,the,DT,O
,Ethiopian,JJ,B-gpe
,troops,NNS,O
,returned,VBD,O
,heavy,JJ,O
,fire,NN,O
,and,CC,O
,that,IN,O
,several,JJ,O
,people,NNS,O
,were,VBD,O
,wounded,VBN,O
,in,IN,O
,the,DT,O
,fighting,NN,O
,.,.,O
Sentence: 129,Ethiopia,NNP,B-gpe
,deployed,VBD,O
,soldiers,NNS,O
,to,IN,O
,Somalia,NNP,B-geo
,last,JJ,O
,December,NNP,B-tim
,to,TO,O
,help,VB,O
,the,DT,O
,interim,JJ,O
,government,NN,O
,push,VB,O
,an,DT,O
,Islamist,JJ,O
,movement,NN,O
,from,IN,O
,power,NN,O
,.,.,O
Sentence: 130,Somalia,NNP,B-gpe
,'s,POS,O
,internationally-recognized,JJ,O
,government,NN,O
,has,VBZ,O
,since,IN,O
,been,VBN,O
,struggling,VBG,O
,to,TO,O
,contain,VB,O
,regular,JJ,O
,outbursts,NNS,O
,of,IN,O
,violence,NN,O
,by,IN,O
,fighters,NNS,O
,loyal,JJ,O
,to,TO,O
,the,DT,O
,fallen,JJ,O
,Islamist,NNP,B-org
,movement,NN,O
,.,.,O
Sentence: 131,The,DT,O
,African,NNP,B-org
,Union,NNP,I-org
,has,VBZ,O
,deployed,VBN,O
,troops,NNS,O
,to,TO,O
,Somalia,NNP,B-geo
,to,TO,O
,replace,VB,O
,the,DT,O
,Ethiopian,JJ,B-gpe
,forces,NNS,O
,",",",",O
,which,WDT,O
,Addis,NNP,B-gpe
,Ababa,NNP,I-gpe
,plans,VBZ,O
,to,TO,O
,withdraw,VB,O
,.,.,O
Sentence: 132,Top,JJ,O
,Palestinian,JJ,B-gpe
,negotiator,NN,O
,Ahmed,NNP,B-per
,Qureia,NNP,I-per
,says,VBZ,O
,Israeli,JJ,B-gpe
,and,CC,O
,Palestinian,JJ,B-gpe
,mediators,NNS,O
,have,VBP,O
,agreed,VBN,O
,to,TO,O
,prepare,VB,O
,a,DT,O
,document,NN,O
,outlining,VBG,O
,their,PRP$,O
,progress,NN,O
,toward,IN,O
,a,DT,O
,peace,NN,O
,accord,NN,O
,.,.,O
Sentence: 133,In,IN,O
,remarks,NNS,O
,to,TO,O
,reporters,NNS,O
,",",",",O
,Qureia,NNP,B-per
,said,VBD,O
,the,DT,O
,two,CD,O
,sides,NNS,O
,agreed,VBD,O
,during,IN,O
,recent,JJ,O
,meetings,NNS,O
,to,TO,O
,begin,VB,O
,writing,VBG,O
,out,RP,O
,their,PRP$,O
,positions,NNS,O
,on,IN,O
,all,DT,O
,issues,NNS,O
,discussed,VBN,O
,during,IN,O
,peace,NN,O
,negotiations,NNS,O
,.,.,O
Sentence: 134,He,PRP,O
,did,VBD,O
,not,RB,O
,elaborate,VB,O
,on,IN,O
,why,WRB,O
,negotiators,NNS,O
,had,VBD,O
,come,VBN,O
,to,TO,O
,the,DT,O
,decision,NN,O
,.,.,O
Sentence: 135,Israeli,JJ,B-gpe
,Prime,NNP,B-per
,Minister,NNP,I-per
,Ehud,NNP,I-per
,Olmert,NNP,I-per
,and,CC,O
,Palestinian,JJ,B-gpe
,President,NNP,B-per
,Mahmoud,NNP,I-per
,Abbas,NNP,I-per
,resumed,VBD,O
,U.S.-brokered,JJ,O
,peace,NN,O
,talks,NNS,O
,last,JJ,O
,November,NNP,B-tim
,",",",",O
,but,CC,O
,progress,NN,O
,has,VBZ,O
,been,VBN,O
,slow,JJ,O
,.,.,O
Sentence: 136,The,DT,O
,two,CD,O
,sides,NNS,O
,have,VBP,O
,expressed,VBN,O
,hope,NN,O
,at,IN,O
,reaching,VBG,O
,a,DT,O
,peace,NN,O
,deal,NN,O
,before,IN,O
,U.S.,NNP,B-gpe
,President,NNP,B-per
,George,NNP,I-per
,Bush,NNP,I-per
,leaves,VBZ,O
,office,NN,O
,early,RB,O
,next,JJ,O
,year,NN,O
,.,.,O
Sentence: 137,But,CC,O
,Qureia,NNP,B-per
,said,VBD,O
,Wednesday,NNP,B-tim
,that,IN,O
,reaching,VBG,O
,a,DT,O
,peace,NN,O
,agreement,NN,O
,with,IN,O
,Israel,NNP,B-geo
,before,IN,O
,Mr.,NNP,B-per
,Bush,NNP,I-per
,leaves,VBZ,O
,office,NN,O
,will,MD,O
,take,VB,O
,a,DT,O
,"""",``,O
,miracle,NN,O
,.,.,O
,"""",``,O
Sentence: 138,He,PRP,O
,told,VBD,O
,reporters,NNS,O
,in,IN,O
,the,DT,O
,West,NNP,B-geo
,Bank,NNP,I-geo
,that,IN,O
,there,EX,O
,is,VBZ,O
,still,RB,O
,room,NN,O
,for,IN,O
,progress,NN,O
,in,IN,O
,Israeli-Palestinian,JJ,O
,negotiations,NNS,O
,.,.,O
Sentence: 139,The,DT,O
,Israeli,JJ,B-gpe
,military,NN,O
,says,VBZ,O
,Major,NNP,B-per
,General,NNP,I-per
,Udi,NNP,I-per
,Adam,NNP,I-per
,-,IN,O
,the,DT,O
,head,NN,O
,of,IN,O
,the,DT,O
,army,NN,O
,'s,POS,O
,Northern,NNP,B-org
,Command,NNP,I-org
,-,:,O
,has,VBZ,O
,announced,VBN,O
,his,PRP$,O
,resignation,NN,O
,.,.,O
Sentence: 140,A,DT,O
,military,JJ,O
,statement,NN,O
,Wednesday,NNP,B-tim
,",",",",O
,said,VBD,O
,General,NNP,B-per
,Adam,NNP,I-per
,has,VBZ,O
,asked,VBN,O
,to,TO,O
,leave,VB,O
,his,PRP$,O
,post,NN,O
,"""",``,O
,as,RB,O
,soon,RB,O
,as,IN,O
,possible,JJ,O
,",",",",O
,"""",``,O
,and,CC,O
,the,DT,O
,chief,NN,O
,of,IN,O
,staff,NN,O
,has,VBZ,O
,accepted,VBN,O
,the,DT,O
,request,NN,O
,to,TO,O
,begin,VB,O
,the,DT,O
,process,NN,O
,of,IN,O
,his,PRP$,O
,replacement,NN,O
,.,.,O
Sentence: 141,Adam,NNP,B-per
,was,VBD,O
,widely,RB,O
,expected,VBN,O
,to,TO,O
,leave,VB,O
,the,DT,O
,army,NN,O
,after,IN,O
,he,PRP,O
,was,VBD,O
,pushed,VBN,O
,aside,RB,O
,near,IN,O
,the,DT,O
,end,NN,O
,of,IN,O
,the,DT,O
,34-day,JJ,O
,war,NN,O
,against,IN,O
,Hezbollah,NNP,B-org
,guerrillas,NNS,O
,in,IN,O
,Lebanon,NNP,B-geo
,.,.,O
Sentence: 142,He,PRP,O
,was,VBD,O
,replaced,VBN,O
,by,IN,O
,another,DT,O
,general,JJ,O
,as,IN,O
,"""",``,O
,coordinator,NN,O
,of,IN,O
,operations,NNS,O
,in,IN,O
,Lebanon,NNP,B-geo
,.,.,O
,"""",``,O
Sentence: 143,Israeli,JJ,B-gpe
,media,NNS,O
,say,VBP,O
,Adam,NNP,B-per
,had,VBD,O
,several,JJ,O
,disagreements,NNS,O
,with,IN,O
,the,DT,O
,army,NN,O
,chief,NN,O
,",",",",O
,Lieutenant,NNP,B-per
,General,NNP,I-per
,Dan,NNP,I-per
,Halutz,NNP,I-per
,",",",",O
,over,IN,O
,the,DT,O
,conduct,NN,O
,of,IN,O
,the,DT,O
,war,NN,O
,.,.,O
Sentence: 144,A,DT,O
,Washington-based,JJ,O
,research,NN,O
,institute,NN,O
,says,VBZ,O
,Pakistan,NNP,B-gpe
,is,VBZ,O
,building,VBG,O
,a,DT,O
,nuclear,JJ,O
,reactor,NN,O
,that,WDT,O
,could,MD,O
,produce,VB,O
,enough,JJ,O
,plutonium,NN,O
,for,IN,O
,40,CD,O
,to,IN,O
,50,CD,O
,nuclear,JJ,O
,weapons,NNS,O
,a,DT,O
,year,NN,O
,.,.,O
Sentence: 145,The,DT,O
,Institute,NNP,B-org
,for,IN,I-org
,Science,NNP,I-org
,and,CC,I-org
,International,NNP,I-org
,Security,NNP,I-org
,reports,VBZ,O
,that,IN,O
,satellite,NN,O
,photos,NNS,O
,show,VBP,O
,a,DT,O
,possible,JJ,O
,construction,NN,O
,site,NN,O
,for,IN,O
,a,DT,O
,larger,JJR,O
,nuclear,JJ,O
,reactor,NN,O
,near,IN,O
,the,DT,O
,small,JJ,O
,one,CD,O
,in,IN,O
,the,DT,O
,Khushab,NNP,B-geo
,district,NN,O
,of,IN,O
,Punjab,NNP,B-geo
,province,NN,O
,.,.,O
Sentence: 146,The,DT,O
,report,NN,O
,says,VBZ,O
,such,JJ,O
,a,DT,O
,reactor,NN,O
,could,MD,O
,produce,VB,O
,over,IN,O
,200,CD,O
,kilograms,NNS,O
,of,IN,O
,weapons-grade,JJ,O
,plutonium,NN,O
,",",",",O
,good,JJ,O
,for,IN,O
,40,CD,O
,to,TO,O
,50,CD,O
,nuclear,JJ,O
,weapons,NNS,O
,a,DT,O
,year,NN,O
,.,.,O
Sentence: 147,According,VBG,O
,to,TO,O
,some,DT,O
,media,NNS,O
,reports,NNS,O
,",",",",O
,Pakistan,NNP,B-gpe
,is,VBZ,O
,now,RB,O
,capable,JJ,O
,of,IN,O
,producing,VBG,O
,plutonium,NN,O
,for,IN,O
,just,RB,O
,two,CD,O
,warheads,NNS,O
,a,DT,O
,year,NN,O
,.,.,O
Sentence: 148,Pakistan,NNP,B-geo
,'s,POS,O
,Foreign,NNP,B-org
,Ministry,NNP,I-org
,spokeswoman,NN,O
,Tasnim,NNP,B-per
,Aslam,NNP,I-per
,declined,VBD,O
,to,TO,O
,say,VB,O
,whether,IN,O
,a,DT,O
,new,JJ,O
,reactor,NN,O
,is,VBZ,O
,being,VBG,O
,constructed,VBN,O
,",",",",O
,but,CC,O
,she,PRP,O
,said,VBD,O
,the,DT,O
,presence,NN,O
,of,IN,O
,a,DT,O
,nuclear,JJ,O
,weapons,NNS,O
,program,NN,O
,and,CC,O
,facilities,NNS,O
,at,IN,O
,Khushab,NNP,B-geo
,are,VBP,O
,well,RB,O
,known,VBN,O
,.,.,O
Sentence: 149,The,DT,O
,American,NNP,B-org
,Diabetes,NNP,I-org
,Association,NNP,I-org
,reports,VBZ,O
,the,DT,O
,disease,NN,O
,is,VBZ,O
,the,DT,O
,leading,VBG,O
,cause,NN,O
,of,IN,O
,new,JJ,O
,cases,NNS,O
,of,IN,O
,blindness,NN,O
,among,IN,O
,adults,NNS,O
,.,.,O
Sentence: 150,It,PRP,O
,is,VBZ,O
,the,DT,O
,leading,VBG,O
,cause,NN,O
,of,IN,O
,kidney,NN,O
,failure,NN,O
,.,.,O
Sentence: 151,The,DT,O
,rate,NN,O
,of,IN,O
,amputation,NN,O
,is,VBZ,O
,10,CD,O
,times,NNS,O
,higher,JJR,O
,among,IN,O
,those,DT,O
,who,WP,O
,suffer,VBP,O
,from,IN,O
,the,DT,O
,disease,NN,O
,.,.,O
Sentence: 152,Experts,NNS,O
,say,VBP,O
,those,DT,O
,who,WP,O
,learn,VBP,O
,how,WRB,O
,to,TO,O
,manage,VB,O
,the,DT,O
,disease,NN,O
,early,RB,O
,",",",",O
,can,MD,O
,live,VB,O
,healthier,JJR,O
,and,CC,O
,more,JJR,O
,normal,JJ,O
,lives,NNS,O
,.,.,O
Sentence: 153,VOA,NNP,B-org
,'s,POS,O
,June,NNP,B-per
,Soh,NNP,I-per
,found,VBD,O
,camps,NNS,O
,that,WDT,O
,provide,VBP,O
,children,NNS,O
,with,IN,O
,this,DT,O
,chronic,JJ,O
,disease,NN,O
,a,DT,O
,positive,JJ,O
,approach,NN,O
,to,TO,O
,living,VBG,O
,with,IN,O
,diabetes,NNS,O
,while,IN,O
,letting,VBG,O
,them,PRP,O
,just,RB,O
,be,VB,O
,kids,NNS,O
,.,.,O
Sentence: 154,Amy,NNP,B-per
,Katz,NNP,I-per
,Narrates,VBZ,O
,.,.,O
Sentence: 155,Cuba,NNP,B-gpe
,and,CC,O
,Panama,NNP,B-gpe
,have,VBP,O
,said,VBN,O
,they,PRP,O
,will,MD,O
,restore,VB,O
,consular,JJ,O
,relations,NNS,O
,",",",",O
,months,NNS,O
,after,IN,O
,Havana,NNP,B-gpe
,broke,VBD,O
,ties,NNS,O
,with,IN,O
,Panama,NNP,B-gpe
,City,NNP,I-gpe
,for,IN,O
,pardoning,VBG,O
,four,CD,O
,men,NNS,O
,convicted,VBN,O
,in,IN,O
,connection,NN,O
,with,IN,O
,an,DT,O
,assassination,NN,O
,attempt,NN,O
,against,IN,O
,Cuban,JJ,B-gpe
,President,NNP,B-per
,Fidel,NNP,I-per
,Castro,NNP,I-per
,.,.,O
Sentence: 156,The,DT,O
,countries,NNS,O
,agreed,VBD,O
,to,TO,O
,reopen,VB,O
,their,PRP$,O
,consulates,NNS,O
,",",",",O
,following,VBG,O
,a,DT,O
,meeting,NN,O
,Friday,NNP,B-tim
,between,IN,O
,Panamanian,JJ,B-gpe
,President,NNP,B-per
,Martin,NNP,I-per
,Torrijos,NNP,I-per
,and,CC,O
,Cuban,JJ,B-gpe
,Vice,NNP,B-per
,President,NNP,I-per
,Carlos,NNP,I-per
,Lage,NNP,I-per
,.,.,O
Sentence: 157,The,DT,O
,meeting,NN,O
,took,VBD,O
,place,NN,O
,on,IN,O
,the,DT,O
,sidelines,NNS,O
,of,IN,O
,the,DT,O
,Ibero-American,JJ,O
,Summit,NNP,O
,in,IN,O
,San,NNP,B-geo
,Jose,NNP,I-geo
,",",",",O
,Costa,NNP,B-geo
,Rica,NNP,I-geo
,",",",",O
,where,WRB,O
,heads,NNS,O
,of,IN,O
,state,NN,O
,were,VBD,O
,meeting,VBG,O
,to,TO,O
,discuss,VB,O
,a,DT,O
,candidate,NN,O
,to,TO,O
,head,VB,O
,the,DT,O
,Organization,NNP,B-org
,of,IN,I-org
,American,NNP,I-org
,States,NNPS,I-org
,and,CC,O
,other,JJ,O
,regional,JJ,O
,issues,NNS,O
,.,.,O
Sentence: 158,Cuba,NNP,B-gpe
,severed,VBD,O
,ties,NNS,O
,with,IN,O
,Panama,NNP,B-gpe
,in,IN,O
,August,NNP,B-tim
,",",",",O
,hours,NNS,O
,after,IN,O
,Panamanian,JJ,B-gpe
,President,NNP,B-per
,Mireya,NNP,I-per
,Moscoso,NNP,I-per
,",",",",O
,in,IN,O
,her,PRP$,O
,final,JJ,O
,days,NNS,O
,in,IN,O
,office,NN,O
,",",",",O
,pardoned,VBD,O
,the,DT,O
,men,NNS,O
,",",",",O
,preventing,VBG,O
,their,PRP$,O
,extradition,NN,O
,to,IN,O
,Cuba,NNP,B-geo
,.,.,O
Sentence: 159,They,PRP,O
,were,VBD,O
,convicted,VBN,O
,of,IN,O
,plotting,VBG,O
,to,TO,O
,kill,VB,O
,Mr.,NNP,B-per
,Castro,NNP,I-per
,during,IN,O
,the,DT,O
,2000,CD,B-tim
,Ibero-American,JJ,O
,summit,NN,O
,in,IN,O
,Panama,NNP,B-geo
,City,NNP,I-geo
,.,.,O
Sentence: 160,The,DT,O
,Israeli,JJ,B-gpe
,army,NN,O
,has,VBZ,O
,killed,VBN,O
,a,DT,O
,Palestinian,JJ,B-gpe
,youth,NN,O
,in,IN,O
,the,DT,O
,northern,JJ,O
,Gaza,NNP,B-geo
,Strip,NNP,I-geo
,and,CC,O
,wounded,VBN,O
,at,IN,O
,least,JJS,O
,three,CD,O
,other,JJ,O
,people,NNS,O
,.,.,O
Sentence: 161,The,DT,O
,army,NN,O
,says,VBZ,O
,it,PRP,O
,targeted,VBD,O
,a,DT,O
,man,NN,O
,who,WP,O
,was,VBD,O
,collecting,VBG,O
,a,DT,O
,rocket,NN,O
,launcher,NN,O
,from,IN,O
,an,DT,O
,area,NN,O
,used,VBN,O
,to,TO,O
,fire,VB,O
,rockets,NNS,O
,at,IN,O
,Israel,NNP,B-geo
,recently,RB,O
,.,.,O
Sentence: 162,Palestinian,JJ,B-gpe
,medical,JJ,O
,sources,NNS,O
,say,VBP,O
,the,DT,O
,Israeli,JJ,B-gpe
,strike,NN,O
,killed,VBD,O
,a,DT,O
,teenager,NN,O
,.,.,O
Sentence: 163,The,DT,O
,Israeli,JJ,B-gpe
,military,NN,O
,began,VBD,O
,an,DT,O
,offensive,NN,O
,in,IN,O
,Gaza,NNP,B-geo
,after,IN,O
,militants,NNS,O
,kidnapped,VBD,O
,an,DT,O
,Israeli,JJ,B-gpe
,soldier,NN,O
,in,IN,O
,June,NNP,B-tim
,.,.,O
Sentence: 164,More,JJR,O
,than,IN,O
,200,CD,O
,Palestinians,NNS,B-gpe
,have,VBP,O
,been,VBN,O
,killed,VBN,O
,in,IN,O
,the,DT,O
,offensive,NN,O
,.,.,O
Sentence: 165,On,IN,O
,Sunday,NNP,B-tim
,",",",",O
,Palestinian,JJ,B-gpe
,Prime,NNP,B-per
,Minister,NNP,I-per
,Ismail,NNP,I-per
,Haniyeh,NNP,I-per
,said,VBD,O
,his,PRP$,O
,Hamas-led,JJ,O
,government,NN,O
,will,MD,O
,not,RB,O
,recognize,VB,O
,Israel,NNP,B-gpe
,.,.,O
Sentence: 166,He,PRP,O
,said,VBD,O
,an,DT,O
,Arab,JJ,B-gpe
,peace,NN,O
,plan,NN,O
,for,IN,O
,the,DT,O
,region,NN,O
,is,VBZ,O
,problematic,JJ,O
,because,IN,O
,it,PRP,O
,requires,VBZ,O
,Palestinians,NNS,B-gpe
,to,TO,O
,recognize,VB,O
,Israel,NNP,B-gpe
,in,IN,O
,exchange,NN,O
,for,IN,O
,an,DT,O
,Israeli,JJ,B-gpe
,pullout,NN,O
,from,IN,O
,Palestinian,JJ,B-gpe
,territories,NNS,O
,.,.,O
Sentence: 167,He,PRP,O
,spoke,VBD,O
,after,IN,O
,a,DT,O
,week,NN,O
,of,IN,O
,deadly,JJ,O
,political,JJ,O
,infighting,NN,O
,between,IN,O
,Hamas,NNP,B-org
,and,CC,O
,the,DT,O
,rival,JJ,O
,Fatah,NNP,B-org
,party,NN,O
,of,IN,O
,President,NNP,B-per
,Mahmoud,NNP,I-per
,Abbas,NNP,I-per
,.,.,O
Sentence: 168,U.S.,NNP,B-geo
,automaker,NN,O
,Chrysler,NNP,B-org
,has,VBZ,O
,opened,VBN,O
,a,DT,O
,$,$,O
,570,CD,O
,million,CD,O
,engine,NN,O
,plant,NN,O
,in,IN,O
,northern,JJ,O
,Mexico,NNP,B-geo
,.,.,O
Sentence: 169,During,IN,O
,the,DT,O
,ceremonial,JJ,O
,startup,NN,O
,of,IN,O
,the,DT,O
,Saltillo,NNP,B-art
,plant,NN,O
,Friday,NNP,B-tim
,",",",",O
,Mexican,JJ,B-gpe
,President,NNP,B-per
,Felipe,NNP,I-per
,Calderon,NNP,I-per
,said,VBD,O
,Chrysler,NNP,B-org
,'s,POS,O
,sixth,JJ,O
,plant,NN,O
,in,IN,O
,Mexico,NNP,B-geo
,will,MD,O
,create,VB,O
,700,CD,O
,jobs,NNS,O
,.,.,O
Sentence: 170,Mr.,NNP,B-per
,Calderon,NNP,I-per
,said,VBD,O
,Mexico,NNP,B-gpe
,has,VBZ,O
,become,VBN,O
,a,DT,O
,worldwide,JJ,O
,leader,NN,O
,in,IN,O
,the,DT,O
,auto,NN,O
,industry,NN,O
,.,.,O
Sentence: 171,Chrysler,NNP,B-org
,plans,VBZ,O
,to,TO,O
,build,VB,O
,its,PRP$,O
,new,JJ,O
,fuel-efficient,JJ,O
,Pentastar,NNP,B-art
,V-6,NNP,I-art
,engine,NN,O
,for,IN,O
,Chrysler,NNP,B-art
,",",",",O
,Dodge,NNP,B-art
,",",",",O
,Jeep,NNP,B-art
,and,CC,O
,Ram,NNP,B-art
,vehicles,NNS,O
,.,.,O
Sentence: 172,Mexican,JJ,B-gpe
,officials,NNS,O
,say,VBP,O
,the,DT,O
,new,JJ,O
,plant,NN,O
,will,MD,O
,have,VB,O
,the,DT,O
,capacity,NN,O
,to,TO,O
,build,VB,O
,"4,40,000",CD,O
,engines,NNS,O
,per,IN,O
,year,NN,O
,.,.,O
Sentence: 173,A,DT,O
,U.S.,NNP,B-geo
,jury,NN,O
,has,VBZ,O
,found,VBN,O
,that,IN,O
,drug,NN,O
,maker,NN,O
,Merck,NNP,B-org
,is,VBZ,O
,not,RB,O
,liable,JJ,O
,for,IN,O
,the,DT,O
,heart,NN,O
,attack,NN,O
,suffered,VBN,O
,by,IN,O
,a,DT,O
,man,NN,O
,taking,VBG,O
,its,PRP$,O
,painkiller,NN,O
,Vioxx,NNP,B-art
,.,.,O
Sentence: 174,The,DT,O
,New,NNP,B-geo
,Jersey,NNP,I-geo
,jurists,NNS,O
,agreed,VBD,O
,with,IN,O
,Merck,NNP,B-org
,that,IN,O
,job,NN,O
,stress,NN,O
,and,CC,O
,health,NN,O
,risks,NNS,O
,caused,VBD,O
,the,DT,O
,60-year,JJ,O
,old,JJ,O
,postal,JJ,O
,worker,NN,O
,to,TO,O
,have,VB,O
,a,DT,O
,heart,NN,O
,attack,NN,O
,four,CD,O
,years,NNS,O
,ago,RB,O
,.,.,O
Sentence: 175,The,DT,O
,plaintiff,NN,O
,argued,VBD,O
,Vioxx,NNP,B-org
,was,VBD,O
,responsible,JJ,O
,.,.,O
Sentence: 176,The,DT,O
,jury,NN,O
,also,RB,O
,rejected,VBD,O
,the,DT,O
,man,NN,O
,'s,POS,O
,claim,NN,O
,that,IN,O
,Merck,NNP,B-org
,failed,VBD,O
,to,TO,O
,properly,RB,O
,warn,VB,O
,users,NNS,O
,about,IN,O
,the,DT,O
,drug,NN,O
,'s,POS,O
,risks,NNS,O
,.,.,O
Sentence: 177,Merck,NNP,B-org
,withdrew,VBD,O
,the,DT,O
,popular,JJ,O
,drug,NN,O
,last,JJ,O
,year,NN,O
,after,IN,O
,a,DT,O
,study,NN,O
,showed,VBD,O
,it,PRP,O
,doubled,VBD,O
,the,DT,O
,risk,NN,O
,of,IN,O
,heart,NN,O
,problems,NNS,O
,in,IN,O
,long-term,JJ,O
,users,NNS,O
,.,.,O
Sentence: 178,Merck,NNP,B-org
,is,VBZ,O
,facing,VBG,O
,thousands,NNS,O
,of,IN,O
,other,JJ,O
,lawsuits,NNS,O
,over,IN,O
,Vioxx,NNP,B-art
,.,.,O
Sentence: 179,Thursday,NNP,B-tim
,'s,POS,O
,verdict,NN,O
,is,VBZ,O
,only,RB,O
,the,DT,O
,second,NN,O
,in,IN,O
,a,DT,O
,Vioxx,NNP,B-art
,case,NN,O
,.,.,O
Sentence: 180,In,IN,O
,the,DT,O
,first,JJ,O
,",",",",O
,Merck,NNP,B-org
,was,VBD,O
,ordered,VBN,O
,to,TO,O
,pay,VB,O
,millions,NNS,O
,of,IN,O
,dollars,NNS,O
,to,TO,O
,the,DT,O
,widow,NN,O
,of,IN,O
,a,DT,O
,Vioxx,NNP,B-art
,user,NN,O
,.,.,O
Sentence: 181,Merck,NNP,B-org
,is,VBZ,O
,appealing,VBG,O
,that,DT,O
,decision,NN,O
,.,.,O
Sentence: 182,The,DT,O
,rumors,NNS,O
,are,VBP,O
,TRUE,JJ,O
,:,IN,O
,Nicole,NNP,B-per
,Ritchie,NNP,I-per
,is,VBZ,O
,pregnant,JJ,O
,.,.,O
Sentence: 183,Speaking,VBG,O
,to,TO,O
,ABC,NNP,B-org
,News,NNP,I-org
,interviewer,NN,O
,Dianne,NNP,B-per
,Sawyer,NNP,I-per
,",",",",O
,the,DT,O
,25-year-old,JJ,O
,co-star,NN,O
,of,IN,O
,TV,NN,O
,'s,POS,O
,The,DT,B-art
,Simple,NNP,I-art
,Life,NNP,I-art
,said,VBD,O
,she,PRP,O
,is,VBZ,O
,almost,RB,O
,four,CD,O
,months,NNS,O
,along,IN,O
,in,IN,O
,her,PRP$,O
,pregnancy,NN,O
,.,.,O
Sentence: 184,She,PRP,O
,said,VBD,O
,the,DT,O
,father,NN,O
,is,VBZ,O
,her,PRP$,O
,boyfriend,NN,O
,",",",",O
,Joel,NNP,B-per
,Madden,NNP,I-per
,of,IN,O
,the,DT,O
,rock,JJ,O
,band,NN,O
,Good,NNP,B-org
,Charlotte,NNP,I-org
,.,.,O
Sentence: 185,Ritchie,NNP,B-per
,also,RB,O
,spoke,VBD,O
,about,IN,O
,her,PRP$,O
,guilty,JJ,O
,plea,NN,O
,last,JJ,O
,week,NN,O
,to,TO,O
,driving,VBG,O
,under,IN,O
,the,DT,O
,influence,NN,O
,and,CC,O
,the,DT,O
,resulting,VBG,O
,four-day,JJ,O
,jail,NN,O
,sentence,NN,O
,.,.,O
Sentence: 186,"""",``,O
,I,PRP,O
,have,VBP,O
,a,DT,O
,responsibility,NN,O
,and,CC,O
,it,PRP,O
,'s,VBZ,O
,something,DT,O
,that,IN,O
,I,PRP,O
,did,VBD,O
,wrong,JJ,O
,",",",",O
,and,CC,O
,if,IN,O
,I,PRP,O
,could,MD,O
,personally,RB,O
,apologize,VB,O
,to,TO,O
,every,DT,O
,single,JJ,O
,person,NN,O
,that,WDT,O
,has,VBZ,O
,lost,VBN,O
,a,DT,O
,loved,JJ,O
,one,CD,O
,from,IN,O
,drunk,JJ,O
,driving,NN,O
,",",",",O
,I,PRP,O
,would,MD,O
,",",",",O
,"""",``,O
,she,PRP,O
,said,VBD,O
,.,.,O
Sentence: 187,"""",``,O
,And,CC,O
,unfortunately,RB,O
,I,PRP,O
,ca,MD,O
,n't,RB,O
,",",",",O
,but,CC,O
,this,DT,O
,is,VBZ,O
,my,PRP$,O
,way,NN,O
,of,IN,O
,paying,VBG,O
,my,PRP$,O
,dues,NNS,O
,and,CC,O
,taking,VBG,O
,responsibility,NN,O
,and,CC,O
,being,VBG,O
,an,DT,O
,adult,NN,O
,.,.,O
,"""",``,O
Sentence: 188,The,DT,O
,interview,NN,O
,airs,VBZ,O
,August,NNP,B-tim
,2,CD,I-tim
,and,CC,O
,3,CD,B-tim
,on,IN,O
,Good,NNP,B-art
,Morning,NNP,I-art
,America,NNP,I-art
,",",",",O
,and,CC,O
,later,RB,O
,August,NNP,B-tim
,3,CD,I-tim
,on,IN,O
,20/20,NNP,B-art
,.,.,O
Sentence: 189,U.S.,NNP,B-gpe
,Senator,NNP,B-per
,John,NNP,I-per
,Warner,NNP,I-per
,of,IN,O
,the,DT,O
,southeastern,JJ,O
,state,NN,O
,of,IN,O
,Virginia,NNP,B-geo
,",",",",O
,a,DT,O
,prominent,JJ,O
,Republican,JJ,O
,figure,NN,O
,in,IN,O
,the,DT,O
,debate,NN,O
,over,IN,O
,the,DT,O
,war,NN,O
,in,IN,O
,Iraq,NNP,B-geo
,",",",",O
,says,VBZ,O
,he,PRP,O
,will,MD,O
,retire,VB,O
,after,IN,O
,finishing,VBG,O
,his,PRP$,O
,term,NN,O
,in,IN,O
,2009,CD,B-tim
,.,.,O
Sentence: 190,Warner,NNP,B-per
,told,VBD,O
,supporters,NNS,O
,outside,IN,O
,of,IN,O
,the,DT,O
,University,NNP,B-org
,of,IN,I-org
,Virginia,NNP,I-org
,Friday,NNP,B-tim
,that,IN,O
,he,PRP,O
,will,MD,O
,not,RB,O
,seek,VB,O
,a,DT,O
,sixth,JJ,O
,term,NN,O
,in,IN,O
,the,DT,O
,2008,CD,B-tim
,elections,NNS,O
